0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.0008980471175163984, 0.00012512202374637127, 0.0005942333373241127, -0.006337524391710758, -0.013842719607055187, 0.6179238557815552
-0.0016429608222097158, 0.0008898678934201598, 0.0017335496377199888, -0.010728773660957813, -0.027444323524832726, 1.1974538564682007
-0.0018933649407699704, 0.001583200297318399, 0.002794784028083086, -0.0136665478348732, -0.04144684225320816, 1.7486337423324585
-0.002090158872306347, 0.0025532918516546488, 0.004025361035019159, -0.016765866428613663, -0.05557418614625931, 2.2716217041015625
-0.002390587702393532, 0.0037318069953471422, 0.005413040518760681, -0.02123974822461605, -0.06981997936964035, 2.7811803817749023
-0.0025106058456003666, 0.004412575624883175, 0.006394095718860626, -0.02703164890408516, -0.08395766466856003, 3.2806403636932373
-0.0024651004932820797, 0.004541317000985146, 0.006970319431275129, -0.03305535018444061, -0.09793445467948914, 3.7728934288024902
-0.00233818544074893, 0.004686583299189806, 0.00740058533847332, -0.03942934796214104, -0.11175737529993057, 4.2665486335754395
-0.0021668735425919294, 0.005302934907376766, 0.007924538105726242, -0.04578230530023575, -0.12555326521396637, 4.765331745147705
-0.002026747912168503, 0.006322192959487438, 0.008458704687654972, -0.05222347006201744, -0.1395593136548996, 5.27889347076416
-0.0018177740275859833, 0.007473173085600138, 0.008906775154173374, -0.058352280408144, -0.15368801355361938, 5.810581207275391
-0.001298695569857955, 0.007694682572036982, 0.008981415070593357, -0.06412408500909805, -0.16782954335212708, 6.35715389251709
0.00041732494719326496, 0.001973145641386509, 0.008673954755067825, -0.0709240660071373, -0.18218041956424713, 7.018592357635498
0.00438958965241909, -0.011357320472598076, 0.008295577019453049, -0.07702264189720154, -0.1957986056804657, 7.748640537261963
0.010433767922222614, -0.026436030864715576, 0.007694166619330645, -0.07753384858369827, -0.20881810784339905, 8.510245323181152
0.014293631538748741, -0.03291228413581848, 0.007280391175299883, -0.07335881888866425, -0.22172166407108307, 9.28577995300293
0.01581547036767006, -0.03218788653612137, 0.007739057298749685, -0.06593415141105652, -0.2364993542432785, 10.102046966552734
0.01611456088721752, -0.03043299727141857, 0.008633343502879143, -0.05748350918292999, -0.2523939609527588, 10.94164752960205
0.016552437096834183, -0.03098677471280098, 0.009005707688629627, -0.04765019938349724, -0.268181174993515, 11.787410736083984
0.017876343801617622, -0.04139893501996994, 0.008962839841842651, -0.041119836270809174, -0.2831017076969147, 12.642539978027344
0.0201265849173069, -0.053177397698163986, 0.00876142829656601, -0.03147187829017639, -0.2959906756877899, 13.5116605758667
0.022870799526572227, -0.060026075690984726, 0.008500626310706139, -0.014444496482610703, -0.30813929438591003, 14.37525749206543
0.02573275752365589, -0.06290827691555023, 0.00856558233499527, 0.007729135453701019, -0.32151544094085693, 15.237777709960938
0.028272975236177444, -0.063645139336586, 0.00880996324121952, 0.03316109627485275, -0.33646902441978455, 16.110584259033203
0.030656717717647552, -0.06376926600933075, 0.009001659229397774, 0.062301553785800934, -0.3521638810634613, 16.994319915771484
0.03257090598344803, -0.06141790375113487, 0.009739000350236893, 0.09398813545703888, -0.3686663806438446, 17.88725471496582
0.034315500408411026, -0.057821355760097504, 0.010783740319311619, 0.1285424828529358, -0.38577723503112793, 18.793703079223633
