0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.008767670951783657, -0.00036737730260938406, 0.0005033451598137617, 0.004348857328295708, -0.010178214870393276, 0.4594345688819885
0.009155292063951492, -0.0015869493363425136, 0.0005826718988828361, -0.002995986957103014, -0.019648220390081406, 0.8649232983589172
0.003965148702263832, -0.00340082123875618, 0.00037628161953762174, -0.022076569497585297, -0.02905718982219696, 1.2394589185714722
-0.00575180072337389, -0.005316913593560457, -1.3284152373671532e-06, -0.0532924048602581, -0.03859730064868927, 1.6086136102676392
-0.01943478360772133, -0.007177288178354502, -0.00029339949833229184, -0.09672212600708008, -0.04832369461655617, 1.9807393550872803
-0.037524424493312836, -0.008826976642012596, -0.0006598448380827904, -0.1597425788640976, -0.058279138058423996, 2.3606197834014893
-0.05920558050274849, -0.010629062540829182, -0.0010881733614951372, -0.24066178500652313, -0.06855924427509308, 2.7603118419647217
-0.0836668312549591, -0.012440530583262444, -0.001706831157207489, -0.3387744724750519, -0.07914230227470398, 3.1846888065338135
-0.10966898500919342, -0.014247453771531582, -0.0019256342202425003, -0.45419442653656006, -0.08983654528856277, 3.632829189300537
-0.1365353763103485, -0.016046758741140366, -0.0016855573048815131, -0.5864673256874084, -0.10061433166265488, 4.0999436378479
-0.16289345920085907, -0.017364058643579483, -0.0011012620525434613, -0.7326081991195679, -0.11192712932825089, 4.587316513061523
-0.18686151504516602, -0.01820327714085579, -0.00034853664692491293, -0.8914862275123596, -0.12391001731157303, 5.114517688751221
-0.2087210714817047, -0.018530767410993576, 0.0003803005092777312, -1.062496304512024, -0.13624081015586853, 5.675249099731445
-0.22903934121131897, -0.01821676827967167, 0.001095279585570097, -1.2379800081253052, -0.1487719565629959, 6.225353240966797
-0.24783620238304138, -0.016880249604582787, 0.0018048940692096949, -1.4148679971694946, -0.16191989183425903, 6.7535905838012695
-0.2651059925556183, -0.015028545632958412, 0.0026982733979821205, -1.5908467769622803, -0.1754174530506134, 7.251733779907227
-0.28058454394340515, -0.012600496411323547, 0.003832466434687376, -1.7707993984222412, -0.18910335004329681, 7.743063926696777
-0.294863760471344, -0.010311046615242958, 0.004260812886059284, -1.9572539329528809, -0.20291268825531006, 8.234195709228516
-0.308334082365036, -0.00806088000535965, 0.004329896531999111, -2.1476080417633057, -0.21631717681884766, 8.715953826904297
-0.3221662938594818, -0.005537903867661953, 0.004410224035382271, -2.361085891723633, -0.23018361628055573, 9.237550735473633
-0.3355875313282013, -0.003036229405552149, 0.004823951981961727, -2.5853488445281982, -0.2438528835773468, 9.768495559692383
-0.3490124046802521, -0.00019817613065242767, 0.005494390614330769, -2.818253755569458, -0.2574698328971863, 10.301460266113281
-0.3633965849876404, 0.002496423665434122, 0.006023575086146593, -3.08152437210083, -0.27153468132019043, 10.885892868041992
-0.3781088590621948, 0.005262038670480251, 0.006467519327998161, -3.3506221771240234, -0.28507378697395325, 11.457082748413086
-0.39305225014686584, 0.008253032341599464, 0.007039172109216452, -3.6224536895751953, -0.2983327805995941, 12.00883674621582
-0.4076094627380371, 0.011231772601604462, 0.00816366821527481, -3.9166791439056396, -0.31196174025535583, 12.59256649017334
-0.42302587628364563, 0.014131290838122368, 0.009461913257837296, -4.247840404510498, -0.32576698064804077, 13.229732513427734
-0.4360935688018799, 0.016613906249403954, 0.010074401274323463, -4.559419631958008, -0.33883199095726013, 13.812756538391113
-0.4472191035747528, 0.01942698284983635, 0.010430591180920601, -4.858272552490234, -0.35118991136550903, 14.362616539001465
-0.45715630054473877, 0.022659730166196823, 0.01095609925687313, -5.165074825286865, -0.3637081980705261, 14.921825408935547
-0.46643519401550293, 0.027701497077941895, 0.011473994702100754, -5.476284503936768, -0.3768855035305023, 15.48527717590332
-0.4759734272956848, 0.033035002648830414, 0.012722177430987358, -5.818961143493652, -0.39128878712654114, 16.095821380615234
-0.48474085330963135, 0.039035409688949585, 0.0140603668987751, -6.1606645584106445, -0.40565064549446106, 16.69493293762207
-0.4942527413368225, 0.04500827193260193, 0.01589353382587433, -6.5271806716918945, -0.4200996458530426, 17.323591232299805
-0.5034064054489136, 0.04949690029025078, 0.01766875386238098, -6.915143013000488, -0.43445393443107605, 17.97504425048828
-0.5135456323623657, 0.05281325429677963, 0.019159208983182907, -7.33307409286499, -0.4490593671798706, 18.658416748046875
-0.5229648351669312, 0.05493646860122681, 0.020193886011838913, -7.767201900482178, -0.46379613876342773, 19.357725143432617
-0.5317292809486389, 0.05624270439147949, 0.020739886909723282, -8.213179588317871, -0.478618860244751, 20.065855026245117
-0.5395530462265015, 0.05675970017910004, 0.02101718820631504, -8.670931816101074, -0.4934383034706116, 20.785860061645508
-0.5472501516342163, 0.056594185531139374, 0.02111247181892395, -9.135065078735352, -0.5078069567680359, 21.506195068359375
-0.5549829006195068, 0.055451199412345886, 0.021347159519791603, -9.608168601989746, -0.5223475694656372, 22.22966766357422
-0.5630401372909546, 0.053573306649923325, 0.021736780181527138, -10.089612007141113, -0.536899209022522, 22.953872680664062
-0.5720162391662598, 0.050370749086141586, 0.0220163706690073, -10.585927963256836, -0.5512979030609131, 23.682918548583984
-0.5830147862434387, 0.045518722385168076, 0.022345682606101036, -11.098384857177734, -0.5657735466957092, 24.410966873168945
